competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,stem_price,available_units,grower_country,product_url,created_at,eta_date
Dvflora,18013,Anemone White Panda Canada,Anemone,Bu,White,,1,,,,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68448,Artemisia Dusty Miller 60cm 4p,Artemisia,Bu,Bicolor,60,1,15.99,15.99,4,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,26814,Artemisia Dusty Miller Lg Leaf,Artemisia,Bu,Silver,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,59016,Mum Disbud Lav Aljonka Dark,Mums-Bunched,Bu,Lavender,,1,8.59,8.59,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,52136,Mum Disbud Lav Candy Floss 4pk,Mums-Bunched,Bu,Lavender,,1,7.59,7.59,4,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,18302,Mum Disbud Lav Etrusko ECU 3pk,Mums-Bunched,Bu,Lavender,,1,10.49,10.49,3,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,50752,Mum Disbud Lav Hnymn Intens,Mums-Bunched,Bu,Lavender,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,50816,Mum Disbud Lav Ross.Dark 3pk E,Mums-Bunched,Bu,Lavender,,1,11.99,11.99,3,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,59336,Mum Disbud Lavender Lotus,Mums-Bunched,Bu,Lavender,,1,7.49,7.49,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,59331,Mum Disbud Rossano Dark,Mums-Bunched,Bu,Lavender,,1,9.99,9.99,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,50831,Mum Disbud Rossano Dark 3pk,Mums-Bunched,Bu,Lavender,,1,11.79,11.79,3,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,26967,Artemisia Dusty Miller Lacey,Artemisia,Bu,Silver,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,26223,Rose Lav Blue Dream 50cm DVF,Roses-Standard,Stem,Lavender,50,1,1.45,1.45,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,10754,Astilbe Pink Erica,Astilbe,Bu,Pink,,1,,,,Costa Rica,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,52079,Stock Asst DVflora 8pk,Stock,Bu,Assorted,,1,11.99,11.99,8,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,26719,Astilbe Pink Europa 5pk Dutch,Astilbe,Bu,Pink,,1,16.99,16.99,5,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,22141,Astilbe Pink Europa Dutch,Astilbe,Bu,Pink,,1,,,,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,39710,Stock Asst Spray 60/70cm 5Pk5s,Stock,Bu,Assorted,60,60,10.99,10.99,5,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,41303,Campanula Pink 10st,Campanula,Bu,Pink,,10,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,41301,Campanula Purple 10st,Campanula,Bu,Purple,,10,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,59327,Mum Dis Ball White Evidence,Mums-Bunched,Bu,White,,1,7.59,7.59,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,60967,Mum Dis Ball White Zonar 5stem,Mums-Bunched,Bu,White,,5,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,54730,Mum Disbud White Arctic Qn 12p,Mums-Bunched,Bu,White,,1,6.49,6.49,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,54694,Mum Disbud White Arctic Qn 9pk,Mums-Bunched,Bu,White,,1,8.59,8.59,9,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,49581,Mum Disbud White Arctic Queen,Mums-Bunched,Bu,White,,1,8.99,8.99,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,62889,Mum Disbud White Chita 5pk,Mums-Bunched,Bu,White,,1,7.29,7.29,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,57127,Mum Disbud White Magnum,Mums-Bunched,Bu,White,,1,7.99,7.99,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,62890,Mum Disbud White Magnum 5pk,Mums-Bunched,Bu,White,,1,6.99,6.99,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,57136,Mum Disbud White Magnum ECU,Mums-Bunched,Bu,White,,1,10.49,10.49,10,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,21933,Mum Disbud White Maisy,Mums-Bunched,Bu,White,,1,7.49,7.49,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,50842,Mum Disbud White Tatto 4pk,Mums-Bunched,Bu,White,,1,8.49,8.49,4,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,26131,Rose Org Free Spirit 40cm,Roses-Standard,Stem,Orange,40,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,49842,Rose Org Free Spirit 40cm Cs50,Roses-Standard,Stem,Orange,40,1,1.29,1.29,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,51272,Rose Org Free Spirit 40cm DVF,Roses-Standard,Stem,Orange,40,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30985,Rose Org Free Spirit 60cm,Roses-Standard,Stem,Orange,60,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,51195,Rose Org Free Spirit 60cm DVF,Roses-Standard,Stem,Orange,60,1,1.99,1.99,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,41302,Campanula White 10st,Campanula,Bu,White,,10,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31690,Dianthus Amazon Cherry,Dianthus,Bu,Pink Hot,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,40736,Rose Pk Opala 50cm,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,43876,Rose Pk Opala 60cm cs50,Roses-Standard,Stem,Pink,60,1,1.55,1.55,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,75125,Stock Pink-Lt Applebl 4pk,Stock,Bu,Pink Light,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31947,Dianthus Amazon Purple,Dianthus,Bu,Purple,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,21547,Craspedia Yellow,Craspedia,Bu,Yellow,,1,,,,Craspedia Yellow,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,75125,Stock Pink-Lt Applebl 4pk,Stock,Bu,Pink,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,38093,Dianthus Amazon Red Scarlet,Dianthus,Bu,Red,,1,,,,Dianthus Amazon Red Scarlet,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31486,Dianthus Amazon Asst 6pk Calif,Dianthus,Bu,Assorted,,1,7.79,7.79,6,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31690,Dianthus Amazon Cherry,Dianthus,Bu,Pink,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,24836,Rose Wht Polo 60cm Cs100,Roses-Standard,Stem,White,60,1,1.69,1.69,100,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,42666,Grass Oats,Grass,Bu,Green,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,40536,Fever Few Dbl White Tetra 5Stm,Fever Few,Bu,White,,5,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,27585,Feverfew Daisy California,Fever Few,Bu,White,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,G1719,Grass Flexi 70cm,Grass,Bu,Green,70,1,,,,Australia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,27799,Grass Wheat,Grass,Bu,Brown,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,40519,Stock Mauve Antique C.A.,Stock,Bu,Mauve,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,39709,Stock Mauve Antique S.A.,Stock,Bu,Mauve,,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,75084,Kale Purple/Green 5st Peru,Kale/Brassic,Bu,Bicolor,,5,,,,Peru,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,28596,Rice Flower White Vic. 40/50cm,Misc.Fillers,Bu,White,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,58866,Lepidium Green Dragon 6pk,Misc.Fillers,Bu,Green,,1,7.99,7.99,6,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,12969,Rumex Unicorn 60cm+,Rumex,Bu,Green,60,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,46798,Rose Rd Explorer 50cm,Roses-Standard,Stem,Red,50,1,1.15,1.15,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,47765,Rose Rd Explorer 50cm cs100,Roses-Standard,Stem,Red,50,1,1.05,1.05,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,40358,Rose Rd Explorer 50cm cs50,Roses-Standard,Stem,Red,50,1,1.05,1.05,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,52825,Rose Rd Explorer 50cm DVF,Roses-Standard,Stem,Red,50,1,1.25,1.25,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,46799,Rose Rd Explorer 60cm,Roses-Standard,Stem,Red,60,1,1.29,1.29,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,49898,Rose Rd Explorer 60cm cs50,Roses-Standard,Stem,Red,60,1,1.19,1.19,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,52827,Rose Rd Explorer 70/80cm DVF,Roses-Standard,Stem,Red,70,70,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,49899,Rose Rd Explorer 70cm cs100,Roses-Standard,Stem,Red,70,1,1.29,1.29,100,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,25925,Rose Crm Candlelight 40cm,Roses-Standard,Stem,Cream,40,1,1.29,1.29,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,24400,Rose Crm Candlelight 50cm,Roses-Standard,Stem,Cream,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,29470,Rose Crm Candlelight 60cm,Roses-Standard,Stem,Cream,60,1,1.65,1.65,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,39056,Scabiosa Red Raspberry Scoop,Scabiosa,Bu,Pink Hot,,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31862,Sunflower Ylw FNY Vin Choic,Sunflower,Bu,Orange,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31868,Sunflower Ylw SEL Vin Choic,Sunflower,Bu,Orange,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31865,Sunflower Ylw XTR Vin Choic,Sunflower,Bu,Orange,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31863,Sunflower Ylw FCY Vin Fresh,Sunflower,Bu,Gold,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31869,Sunflower Ylw SEL Vin Fresh,Sunflower,Bu,Gold,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31866,Sunflower Ylw XTR Vin Fresh,Sunflower,Bu,Gold,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,36402,Scabiosa Red Raspberry Scoop C,Scabiosa,Bu,Pink Dark,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,12470,Thistle Grn Silver Dynamit 50c,Thistle,Bu,Green,50,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,32865,Sunflower Ylw Sunbright 5st,Sunflower,Bu,Yellow,,5,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,32548,Sunflower Ylw Sunbright 5st 8p,Sunflower,Bu,Yellow,,5,5.79,5.79,8,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,20828,Thistle Blue Dynamite 50/60cm,Thistle,Bu,Blue,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,36401,Scabiosa Burg Blackberry Scoop,Scabiosa,Bu,Burgundy,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,39054,Scabiosa Burg Blackberry Scoop,Scabiosa,Bu,Burgundy,,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31133,Scabiosa Burgundy Annual,Scabiosa,Bu,Burgundy,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68742,Rose Pk Candy Expression 50cm,Roses-Standard,Stem,Pink,50,1,1.69,1.69,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68743,Rose Pk Candy Expression 60cm,Roses-Standard,Stem,Pink,60,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,39056,Scabiosa Red Raspberry Scoop,Scabiosa,Bu,Red,,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,36402,Scabiosa Red Raspberry Scoop C,Scabiosa,Bu,Red,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,39071,Scabiosa Red Velvet Scoop,Scabiosa,Bu,Red,,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,17276,Thistle Blue Lagoon 50/60cm,Thistle,Bu,Blue,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,46099,Thistle Blue Bell 60cm 6pk,Thistle,Bu,Blue,60,1,8.29,8.29,6,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,28239,Yarrow Yellow Cottage Calif,Yarrow,Bu,Yellow,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,21797,Yarrow Cottage White,Yarrow,Bu,White,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,39516,Sunflower Yel Vin PET 5stm Per,Sunflower,Bu,Yellow,,5,3.49,3.49,10,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,39098,Sunflower Yellow Vin 12Pk,Sunflower,Bu,Yellow,,1,7.49,7.49,12,Local,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,36737,Sunflower Yellow Vincent 5s,Sunflower,Bu,Yellow,,1,,,,Local,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,36598,Sunflower Ylw Vin 5st 12pk Mex,Sunflower,Bu,Yellow,,5,5.89,5.89,12,Mexico,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,32876,Sunflower Ylw Vin Sel 5st 4pk,Sunflower,Bu,Yellow,,5,8.49,8.49,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,52076,Sunflower Ylw Vincent 8pk DVF,Sunflower,Bu,Yellow,,1,7.99,7.99,8,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,38277,Sunflower Ylw Vincent Sel 5st,Sunflower,Bu,Yellow,,5,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,25163,Tulip Orange Dutch,Tulips,Bu,Orange,,1,,,,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,25190,Tulip Purple Dutch,Tulips,Bu,Purple,,1,,,,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,38560,Tulip Asst 15pk,Tulips,Bu,Assorted,,1,6.99,6.99,15,Virginia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,35213,Tulip Pink Lt Dutch,Tulips,Bu,Pink Light,,1,,,,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,25194,Tulip Ylw Strong Gold Dutch,Tulips,Bu,Yellow,,1,,,,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,51158,Rose HPk Topaz 50 DVF,Roses-Standard,Stem,Pink Hot,50,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30381,Rose HPk Topaz 50cm,Roses-Standard,Stem,Pink Hot,50,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30718,Rose HPk Topaz 60cm,Roses-Standard,Stem,Pink Hot,60,1,1.49,1.49,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,51018,Rose HPk Topaz 60cm DVF,Roses-Standard,Stem,Pink Hot,60,1,1.49,1.49,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,25165,Tulip Red Dutch,Tulips,Bu,Red,,1,,,,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,38978,Tulip Red,Tulips,Bu,Red,,1,,,,Virginia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,39044,Yarrow Yellow 60/70cm Ecuador,Yarrow,Bu,Yellow,60,60,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,36757,Yarrow Yellow 6pk Peru,Yarrow,Bu,Yellow,,1,6.19,6.19,6,Peru,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31479,Yarrow Yellow Peru,Yarrow,Bu,Yellow,,1,,,,Peru,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,25181,Tulip Pink Dutch,Tulips,Bu,Pink,,1,,,,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,35213,Tulip Pink Lt Dutch,Tulips,Bu,Pink,,1,,,,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,26847,Waxflower Orange Tint Select,Waxflower,Bu,Orange,,1,,,,Israel,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,12653,Peony Coral Charm 5st,Peony,Bu,Coral,,5,,,,Peony Coral Charm 5st,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,51158,Rose HPk Topaz 50 DVF,Roses-Standard,Stem,Pink,50,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30381,Rose HPk Topaz 50cm,Roses-Standard,Stem,Pink,50,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
